original_index,path,class_index,class_name,near_duplicate_group_id,resized_image_hash
11352,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2215.jpeg,2,lung adenocarcinoma,10351,821c1dd45e9c8d2112efc89c1f24bd940c5236a21e675c848294e8f47df5dcc9
11353,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2216.jpeg,2,lung adenocarcinoma,10352,400eb3ea6f8bf1e1d709bfecbd05d3bb80adfdbf760cc2901f97b80adcc13577
11354,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2217.jpeg,2,lung adenocarcinoma,10353,7aadbd31788065709a16578e1f9b03e3541dbf0f877a8c140c9ce915a8721ffe
11355,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2218.jpeg,2,lung adenocarcinoma,10354,e0547f7a842e8f4d3d732bd562f1cdb60d396ce70c52c7c9bba8596bc0ff602f
11356,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2219.jpeg,2,lung adenocarcinoma,10355,8f6f584233621141d8b554edb2433f0b9cadb2a8f1f31964908a9d2ed6287033
11357,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca222.jpeg,2,lung adenocarcinoma,10356,d0e7a32034a4c395f58f9fcdb3691a4970d88185ee0e3accd484aeea61b7d8eb
11358,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2220.jpeg,2,lung adenocarcinoma,10357,e086aed76e2a6a68869076874587419460dcdf7a8f44e5c0f841808864022444
11359,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2221.jpeg,2,lung adenocarcinoma,10358,4e423757084c2f0c2ac430795878d12176ce7b7a3e408cf26078c4383e29f255
11360,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2222.jpeg,2,lung adenocarcinoma,10359,d8159912d87fe422ad5a4f601614458274c313527522285a8901b6ec3872a625
11361,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2223.jpeg,2,lung adenocarcinoma,10360,81a17320e060b8507d9c630fc73a6d7da847ac4640054a28c4d3080b234844b8
11362,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2224.jpeg,2,lung adenocarcinoma,10361,cf2db4b2d69b8ad9675b3a326fc3383addf0f87d03580f387f9b82f03d6bf65d
11363,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2225.jpeg,2,lung adenocarcinoma,10362,1ed153a14877c49f45c3adb748f7f2a01dfe0dc7b9cc2e39869d900a2d0ef69c
11364,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2226.jpeg,2,lung adenocarcinoma,10363,10128bea04e9ebfc8a225be01767ab0aeac10b0afe8877de3f5dd48147b3fc08
11365,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2227.jpeg,2,lung adenocarcinoma,10364,acbebf6ef1d23557cfa94568692021e3c51a1389ac78b6b253f6d42816c0776a
11366,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2228.jpeg,2,lung adenocarcinoma,10365,f71468c7af6c48a1d55846e6a0fb458e33c4bc79e82e1d0b65f3328077e0102f
11367,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2229.jpeg,2,lung adenocarcinoma,10366,941f836f1764d45e46eaa7539d0b89cc78ff1620c464de939331a7dfc8afaf66
11368,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca223.jpeg,2,lung adenocarcinoma,10367,4efa2d108ba5d91b6acc72b1a0e29f4ab88ac385f5f227b5abcd17b2f63afa5d
11369,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2230.jpeg,2,lung adenocarcinoma,10368,82f2f5892bea6b44ba2311475205c9f4f9faf74593a63d3bf0ccf80227c75d9a
11370,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2231.jpeg,2,lung adenocarcinoma,10369,e4ef7b70d06bd16bba41f14e1afdab0aed9c4a26d3d557cf65e2a2ac0f95ee62
11371,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2232.jpeg,2,lung adenocarcinoma,10370,40f09ce591a0da9eac9aed3b03b4cdde1fa27b6946290185059a6e49f8892341
11372,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2233.jpeg,2,lung adenocarcinoma,10371,a23150ebaf18bdc706ccacee6c0003c7ebf83aa37cadedb2c6e8ebe5f3c0cdc8
11373,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2234.jpeg,2,lung adenocarcinoma,10372,92d37c8cd6a6074d3fae53ab8ab8e24bedcff75ed3345d6504d1e9290ae74918
11374,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2235.jpeg,2,lung adenocarcinoma,10373,f4b8eb629e43a093d14bbecd7a0238a0c60265414b14dc0140c5b5efd87df064
11375,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2236.jpeg,2,lung adenocarcinoma,10374,c68f374aa7542875b183ffbe5a3a72d86bba272d889f38921778558edb49fcc5
11376,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2237.jpeg,2,lung adenocarcinoma,10375,b5207a293811fddd08cb19595519d66453efb164f1987b8babcbc5b3d0a02833
11377,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2238.jpeg,2,lung adenocarcinoma,10376,136e528a71ad2354c523a8feaa3bd8626740ded9f077f9143a4255adbaf7da40
11378,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2239.jpeg,2,lung adenocarcinoma,10377,0c9af8a7a66a834c371c2b852004aa7811b041413d1de09fb208bbe073472105
11379,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca224.jpeg,2,lung adenocarcinoma,10378,2cb79dbd6a353eba38edb4c8535c98f118dafa9d859bd8f3a43f1aab065b70e3
11380,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2240.jpeg,2,lung adenocarcinoma,10379,77e2cbe53033fb6c104d4aff104f2989f57ae8c49e1a073cfeb75508b67f8ed8
11381,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2241.jpeg,2,lung adenocarcinoma,10380,4f243d269111f7de734ac3f6efa641d0daf9935d05d776d08c17d6ba130c27ff
11382,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2242.jpeg,2,lung adenocarcinoma,10381,9677cd43ab429251df57ca864c604c189eebe668029245f6220134f563aac022
11383,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2243.jpeg,2,lung adenocarcinoma,10382,9aabfc1f805677597d2e89a6f60c828ad5c1a0fdb155f0c0926382ed791aa9c8
11384,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2244.jpeg,2,lung adenocarcinoma,10383,ae31d0f39b3bdada36abf816456c0ef6226f5f2cfc775d89076b7c5b7b61e5c1
11385,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2245.jpeg,2,lung adenocarcinoma,10384,e6f7da3c4cedd24fb816beaef768972787ed952c4914235d136d3437ff3ee131
11386,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2246.jpeg,2,lung adenocarcinoma,10385,658ad3a6fd4238e46620b6fdd938f9fa15afa9165e5abad551c218400f2014cb
11387,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2247.jpeg,2,lung adenocarcinoma,10386,cc45c2b8b3dcdce0c6a910473cb749edfd29d5cdd494d2f03c0e59630780a865
11388,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2248.jpeg,2,lung adenocarcinoma,10387,4abcdddcc186a980701fdb90fdd224740209676b3528f9fdd7ad438b7e108020
11389,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2249.jpeg,2,lung adenocarcinoma,10388,952eb4b8d56ca01a0f7e6c1470c852808a5040655b1be930fd1c8ec0a07318da
11390,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca225.jpeg,2,lung adenocarcinoma,10389,67b35d28763ab9662af8a2ae5defa7cfa3a38de263c2750387e3432e97652e2b
11391,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2250.jpeg,2,lung adenocarcinoma,10390,c78aa185882c3489a1de9cbc7c392ba07f7a06ebf31cc0f115c625da7de14313
11392,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2251.jpeg,2,lung adenocarcinoma,10391,06b4c3adf822303dea709075731e61f73051ddd7deca33a06e05de106e564ab2
11393,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2252.jpeg,2,lung adenocarcinoma,10392,b10679e55c85ea9e2da22e9914f17ee6a4304cb10765ce49f9a8a2ed1a5e6496
11394,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2253.jpeg,2,lung adenocarcinoma,10393,92c62610c4508159d7b567df811fad177754867db631a577745f280d886633aa
11395,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2254.jpeg,2,lung adenocarcinoma,9183,c806610704305b9dfc05fd54b9f8d0473d8d41a98241b45b36c04eaaaef85b50
11396,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2255.jpeg,2,lung adenocarcinoma,10394,d4a172ab0b59b3ea92da7525d14dd5bb106448772cf5f6e12934d13f4926b55f
11397,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2256.jpeg,2,lung adenocarcinoma,10395,6991dbd7bb1b3d5068a3cfeb0b20c4cb5adc5daea86b3b2e8334039d3af45db8
11398,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2257.jpeg,2,lung adenocarcinoma,10396,4dd2167e05c7024ccad3c2d9ac05b517fe211002397b6b7adbf9da10b8c03b1f
11399,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2258.jpeg,2,lung adenocarcinoma,10397,96aa844f7d5ecbb38692dc1b4857390a6c9009ca97ae609f0a278b8db6d6c5f0
11400,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2259.jpeg,2,lung adenocarcinoma,10398,c7bee15178d700a3077ae5d5671ac067f02df7a6e460e510da36e2325d706527
11401,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca226.jpeg,2,lung adenocarcinoma,10399,a41ad5fcf9557a3171fe001a147cfb4744ad3ebcee77cff587beb7e923a2dc89
11402,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2260.jpeg,2,lung adenocarcinoma,10400,850ca453269d53f99edf330dcadf5f664c513ef983596d867b49c0935de10220
11403,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2261.jpeg,2,lung adenocarcinoma,10401,3d66704d431c4dd10d20cdd0d62aabf462c3a12571c8fba9aa151a359934b459
11404,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2262.jpeg,2,lung adenocarcinoma,10402,ae7e79f930c044d5621c07994703cb4cbb328f1013b318123fc09ed2e6f6ee5a
11405,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2263.jpeg,2,lung adenocarcinoma,10403,dc6f001d1d675d010183d2eaafa881396389bf556ec94b6258afbd0c1228b7da
11406,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2264.jpeg,2,lung adenocarcinoma,10404,e48f4a94aca17f32a6d5ebbdfa6f3e9f9ed76bea60950fa44dec1b735f728637
11407,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2265.jpeg,2,lung adenocarcinoma,10405,2a155ff906bda88e34ea77d48ce39c9d165ebf444482b2ee235221f4feccba51
11408,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2266.jpeg,2,lung adenocarcinoma,10406,f7350f441d15d78361687891f4f45770459221f75d6193d2c57118cef38384dd
11409,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2267.jpeg,2,lung adenocarcinoma,10407,2253d6e109a2877406d167b3712be280de77fc35be9ce9f33772746ec043fafe
11410,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2268.jpeg,2,lung adenocarcinoma,10408,a751721975a81cb6d11168506c8aeb189319f5d72fea4707b03bad6c3dcbd737
11411,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2269.jpeg,2,lung adenocarcinoma,10409,00069c145e4c53386e619d191153a32a203e45e87436559bec0511b70c6e53bc
11412,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca227.jpeg,2,lung adenocarcinoma,10410,e177625f2c7db41051e3093d3bd7d6658539844caef6015973559a07ec3af729
11413,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2270.jpeg,2,lung adenocarcinoma,10411,3df365fff967604b8a93f76572980d84ea2ad4590e1981ab5594025c54a2d492
11414,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2271.jpeg,2,lung adenocarcinoma,10412,85b0a42a42322c4e691b3fb3b35c2b75d339e2610ce9e75e0281ef44deaa8640
11415,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2272.jpeg,2,lung adenocarcinoma,10413,134035b92e70f52e2da6eaa2105f084f6c146ca9f0148406e17084c5b6ad61ae
11416,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2273.jpeg,2,lung adenocarcinoma,10414,d2e910bd4ff27a898594b2f69627d645b229425beebe118843b0f645c2e071de
11417,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2274.jpeg,2,lung adenocarcinoma,10415,ef8b78fc6a4e73a244ba58fa632d3c7aef1a603efaf98f2cf0919cc45d2f645a
11418,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2275.jpeg,2,lung adenocarcinoma,10416,b189159990c39378dc4b3fba19d164a2bcb93876249710df8a60d99aca26481d
11419,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2276.jpeg,2,lung adenocarcinoma,10417,428bd4321bc8fa9ce02ec1b7ee96d506c882d7adfcb8f1e29dbe14c28635b34e
11420,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2277.jpeg,2,lung adenocarcinoma,10418,58c04e288ed33f245ca04b34d0bd1c76284b1c6d159bf1174b5a13a38cdfb73b
11421,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2278.jpeg,2,lung adenocarcinoma,10419,61044a3923acbea31bd275e1a753a7e578f32da5f20d2656a57986047838129c
11422,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2279.jpeg,2,lung adenocarcinoma,10420,93195e118a1b2be95265af67bbb560a5d05690f8114672c4b008d0ec08485228
11423,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca228.jpeg,2,lung adenocarcinoma,10421,d29a9525cd35e12381933efdf087a7fc05616fc5836993a540861c8fb4ef7913
11424,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2280.jpeg,2,lung adenocarcinoma,10422,1a2d7d188fece14c48309e901cae1a7018c3cc9d0cfe5e17632e3c72cfcb438f
11425,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2281.jpeg,2,lung adenocarcinoma,10423,9c145d2b14923292e09f9bffea3b289fed8d7032690d3bdfd643c99cadc80a6a
11426,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2282.jpeg,2,lung adenocarcinoma,10424,4d591464ee03a849df519824ffa46a0698f7f1d1955331f9bf1be249a0f62dde
11427,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2283.jpeg,2,lung adenocarcinoma,10425,1561f797541aa80dcdf95d7f3764d397ac005bbaf5c96e74455cd8d4671b7f4b
11428,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2284.jpeg,2,lung adenocarcinoma,10426,af4823a68a05218336ccbeb748169a0f1c441ca8add13421e6603f45a01387ed
11429,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2285.jpeg,2,lung adenocarcinoma,9845,a0049b3b900f7dd269aa4bee5ca63b6040e78cb3c6a344faa35e243d06edfdcd
11430,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2286.jpeg,2,lung adenocarcinoma,10427,8e8df2ce2266967342cfcb92e021c450cec19721a1af5890ee098ed3147d80f2
11431,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2287.jpeg,2,lung adenocarcinoma,10428,27754d982d49086951b45393c3df80938955fc8fc5d213eb450e5d0a343a2246
11432,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2288.jpeg,2,lung adenocarcinoma,10429,2cbace6217669a910c7ef584792420b14f711a51d95c7670c88cba15f585dcbc
11433,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2289.jpeg,2,lung adenocarcinoma,10430,9bc571150c7f177232febafeb3b782ad0470932b4cb47eacd578c9c9e5f137f9
11434,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca229.jpeg,2,lung adenocarcinoma,9102,3b1e0e1240d9534b23911a14f0ec656d1f50021e49698b99d6bd210828be9291
11435,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2290.jpeg,2,lung adenocarcinoma,10431,d877c0e189debfcbfc4aa5909c64f08eb08ad3dc1979d34cc58b194d45045f24
11436,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2291.jpeg,2,lung adenocarcinoma,10432,a0f5bb3141e22b515bc6c0508d4ef21136f95cdc69b45b41d90ad8e28ae8bc16
11437,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2292.jpeg,2,lung adenocarcinoma,10433,d915123e239475958ce15cf9f8121582800b4acc25f925f46a7dc18cd767f0bf
11438,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2293.jpeg,2,lung adenocarcinoma,10434,6ff0c12ca410282531151db87c5911992644d1e0742575d7a85d39e91d0b25da
11439,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2294.jpeg,2,lung adenocarcinoma,10435,4c29ec789ad058e1c1601d37a6e7f6dc2d2b51d91c2f6884b92af122c5fe7fbb
11440,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2295.jpeg,2,lung adenocarcinoma,10436,d87de15df3d6ee54918fbb8a08a5431016bfe48c7972fca41a8877fa53025a28
11441,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2296.jpeg,2,lung adenocarcinoma,10437,38d931c40368b935115e0f8ffd2d061db2b12817c25950fe454e4ebfb584e70e
11442,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2297.jpeg,2,lung adenocarcinoma,10438,74c3e34bfed0e6a24fa27582a0aaa277b687ae6ee37c65315160764e891a248d
11443,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2298.jpeg,2,lung adenocarcinoma,10439,7539a797bdd0ac3c07e45c19dc4e69559a0c04bb64ee3c15cb298890197a049c
11444,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2299.jpeg,2,lung adenocarcinoma,10440,6491dccacb32986a4bbc7f592b3be29766a4647be43b3e002b652be4934c1343
11445,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca23.jpeg,2,lung adenocarcinoma,9473,0a9ef18f43db948fdf4d79f7b3f2509329a2f7b03901c7e46c0d4f98a2484e47
11446,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca230.jpeg,2,lung adenocarcinoma,10441,f4aa1220215dd57df8c97b35df120fca5c39955aa89823e0360a91727eb920d1
11447,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2300.jpeg,2,lung adenocarcinoma,10442,b575afd60db7e16f57d7461d6d295c386e54cd76893d0fb3077839e540df531e
11448,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2301.jpeg,2,lung adenocarcinoma,10443,bae3f765432a0a00fac76e07d4dece06286813c5f9f1f4827f4deb23c72d66cc
11449,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2302.jpeg,2,lung adenocarcinoma,10444,7099acb67aa3edc627bc895ff6f577448472d2cd46f238ad2196417b5706630b
11450,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2303.jpeg,2,lung adenocarcinoma,10445,ea377c3f31f22024fff91bb4557babe0434bced655658d9be479bc3b3406156c
11451,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2304.jpeg,2,lung adenocarcinoma,10446,e76245835324effdb5a6af6712a505d8433a870e18655e38a2c336975e20c69b
11452,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2305.jpeg,2,lung adenocarcinoma,10447,284286f6698162183808d091b2b2ec0da3dca75880561ca8d7aa06011e3ac4c0
11453,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2306.jpeg,2,lung adenocarcinoma,9427,e900a7371d748ca7425d4054473edbc01e23ba27aec718fddd0537f9e5c19ef6
11454,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2307.jpeg,2,lung adenocarcinoma,10448,44850366b82742d682c0f58a45a77528858430d23e9478c6656cec13e346cc45
11455,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2308.jpeg,2,lung adenocarcinoma,10449,4fe7e534257985c6bdccace75f8d8dbd52419b80a9e42ab5e9cd0e2d8b3c78bb
11456,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2309.jpeg,2,lung adenocarcinoma,10450,0a2ed0f7c2f939ce2b6fd61969e3a6d6efe998f699e622ab88adbc15f3382ee3
11457,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca231.jpeg,2,lung adenocarcinoma,10451,2f127e8d13edabda5317775ede54cb7bcfec462a5c9bd765e865afac892cf687
11458,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2310.jpeg,2,lung adenocarcinoma,10452,3d458149b4d5405d2bb655fa70cae94ab43bd43ce1f45311dfa4dd85201ebcea
11459,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2311.jpeg,2,lung adenocarcinoma,9626,28f52603edd27a3ca7df25ff28569403402fb7ecbd73087a46a9c109795ffb1a
11460,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2312.jpeg,2,lung adenocarcinoma,10453,e358641858d01a2729939dec0d5327b2d6eb76e25703fabc58545e3802aa9cac
11461,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2313.jpeg,2,lung adenocarcinoma,10454,345e2bee6fc764f9183aa7afea5aef56f1123a54c29e618970751557829f6f2b
11462,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2314.jpeg,2,lung adenocarcinoma,9629,d6a8af2318336e8ccc80dd560cdcd1df052ded2226b21ea9fa5298725a992523
11463,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2315.jpeg,2,lung adenocarcinoma,10455,b942b9f6eecb9b5abd02c3e6432c4f062547d2b4f5a1b74830b583627b4977ae
11464,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2316.jpeg,2,lung adenocarcinoma,10456,e5a09207897b422522646f88d209b6c4eb397fb215ed494993604efac628ffec
11465,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2317.jpeg,2,lung adenocarcinoma,10457,777e6dd436a26dc8c9e9e99e8c40ef2090ff24134d20e4174498a02718ac705a
11466,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2318.jpeg,2,lung adenocarcinoma,10458,94c90b8a23d45cf6439606784af02a648e7678eed0d5375aed54a19e8c9d4bb3
11467,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2319.jpeg,2,lung adenocarcinoma,10459,2c348f249c8b27c26cef4f71d550f6aea66f147f11738f7aabbcfcca79915d58
11468,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca232.jpeg,2,lung adenocarcinoma,9843,6711adb98bfbd700c1ee733e61582252c54aa627c67f9f4aa5f5888e868f559a
11469,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2320.jpeg,2,lung adenocarcinoma,10460,284873943dd69cfeea21435ca62bbbf5655a00a6929444927b3771599d0ce78a
11470,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2321.jpeg,2,lung adenocarcinoma,10461,5a1a47de26b71cd2e49482ac7ff5f012a79061536a47814feaa6dd38213e959e
11471,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2322.jpeg,2,lung adenocarcinoma,10462,1f1e810dfe150868ee35b52c5516f0732960ea53606010e1969b9f2d3f3dec33
11472,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2323.jpeg,2,lung adenocarcinoma,10463,647aaa7de6f432e20f3b6ff2f1a0574aa29343f15f6bdfbfa033987a7ff92c5b
11473,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2324.jpeg,2,lung adenocarcinoma,10464,a69d2e1e5587e43fed7f0293c4266cb6608ba6edfd9752f4c610e8b9981ba8a1
11474,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2325.jpeg,2,lung adenocarcinoma,10465,1b102b7fdba759a591fcc1c9f66211309c8caf5eb66f5da96cc1aac3941df7b1
11475,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2326.jpeg,2,lung adenocarcinoma,10466,055bebdbf7678a7ac0fe660b71a5ddd63bebda1b895e4963094618ee63dc5976
11476,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2327.jpeg,2,lung adenocarcinoma,10467,d29ffa4b382dcd54d63196943b10f9c65ef266db809faa4b990399134c3c85f2
11477,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2328.jpeg,2,lung adenocarcinoma,10468,bc762a96dfc37b5b7c780d7f251d6f129b100830cbbc1f731536900975a08eb3
11478,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2329.jpeg,2,lung adenocarcinoma,10469,89de4810df86ed3c8f8077b152ef4f545838feb53160df9d412a2bfda0230bc7
11479,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca233.jpeg,2,lung adenocarcinoma,10470,448d93383b0670f6cd8675ef65df36585ddde1b45f22c887a3bac49213a705d4
11480,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2330.jpeg,2,lung adenocarcinoma,10471,b40079ea874de8fa14c5e328c326de85492e299a8e8885f3381d39e3853e2899
11481,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2331.jpeg,2,lung adenocarcinoma,10472,1e420740b87ced60eb67ae6146ead9526271891bf268cde21b46c151537ca3cd
11482,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_aca/lungaca2332.jpeg,2,lung adenocarcinoma,10473,413b103370defd7d8de60a0a1b4fedf84d50583139751b42dcb0c2a54025ec85
